"Deforestation";"Elevation";"Slope";"Dist_River";"Dist_Road"
0;254;0.597668349742889;0.447213592529297;8.4095185546875
0;403;8.81910514831543;9.219544921875;11.308845703125
0;374;4.86167240142822;1.33416638183594;31.022734375
0;363;12.5813035964966;0.282842712402344;47.30169140625
0;312;1.46550273895264;1.06301452636719;12.0066650390625
0;282;1.53545558452606;1.9;3.19530908203125
1;362;1.1919219493866;9.055384765625;43.15611328125
0;447;0.858950734138489;4.03112890625;25.240046875
0;278;0.723428428173065;2.549509765625;11.859595703125
0;366;9.41827011108398;2.48394848632812;34.02190625
0;346;2.50037860870361;5.72800146484375;91.1180546875
0;361;1.73068785667419;0.509901947021484;33.10740234375
0;304;0.835645437240601;3.40587719726562;9.2282177734375
0;364;3.07706546783447;9.9809814453125;15.3055546875
0;333;0.465116918087006;11.18033984375;45.67099609375
0;315;5.45611619949341;4.661544921875;13.462912109375
0;272;0.923475444316864;8.06101708984375;8.22009765625
0;360;7.34194803237915;8.8600224609375;120.3879140625
0;456;1.52156674861908;1.38924438476562;59.60134375
0;374;2.09506487846375;6.00083349609375;65.209890625
1;435;2.15084147453308;9.4921015625;21.0641875
0;520;2.52332019805908;12.1264169921875;33.15675
0;440;6.93392086029053;7.01783447265625;44.4932578125
0;323;0.972734034061432;6.90507080078125;40.18980078125
0;351;2.64613938331604;2.94108813476562;29.289759765625
0;310;2.82903456687927;2.41660913085938;67.24284375
0;333;1.48444008827209;8.4864599609375;11.9201513671875
0;355;1.54748356342316;5.4230986328125;93.254921875
0;371;3.98910737037659;6.37808740234375;44.91603125
0;400;2.6162645816803;3.3;45.52471875
0;346;0.927165031433105;9.060353515625;37.58204296875
1;336;1.12191998958588;1.8;47.512734375
0;394;3.65965008735657;3.57770874023438;48.48762890625
0;446;6.64829301834106;4.69574267578125;41.667375
0;313;1.78727376461029;0.824621154785156;64.68662890625
0;343;1.96372950077057;4.21544775390625;53.2738203125
0;407;12.6447830200195;1.3;61.92002734375
1;337;1.22893118858337;7.4793046875;52.5837421875
0;348;1.55067157745361;3.8626416015625;24.041630859375
0;327;1.29214179515839;8.2462109375;109.26609375
0;331;0.746216356754303;1;11.79025
0;348;2.93442392349243;5.2;39.90401171875
0;342;1.78954935073853;0.7;102.073109375
1;432;2.81570529937744;9.454099609375;3.66742407226562
0;463;3.1496741771698;4.5617978515625;31.756888671875
0;303;1.02974820137024;2.30867919921875;72.9032265625
1;276;1.13869297504425;7.76208740234375;17.081568359375
0;341;1.13797998428345;7.545197265625;68.42134375
1;336;3.50321054458618;11.1359775390625;11.5017392578125
0;294;0.906535744667053;0.3;91.487484375
0;496;1.1721385717392;1.38924438476562;33.32896484375
0;498;3.32230424880981;3.40587719726562;10.94029296875
0;353;1.29884469509125;12.4402568359375;27.85246875
0;323;3.42692589759827;1;76.7704375
0;323;0.623090982437134;8.095677734375;97.8198359375
0;369;5.49007987976074;1.30384045410156;36.49726171875
0;306;1.29387068748474;6.33482421875;19.25850390625
0;394;1.46637296676636;5.04479931640625;22.46174609375
0;373;2.77760124206543;9.4868330078125;120.907609375
0;319;0.939368009567261;1.42126708984375;11.8600166015625
0;393;5.36897993087769;4.4;19.766890625
0;472;3.28584289550781;8.2152294921875;45.000109375
0;354;2.25382995605469;11.6824658203125;37.52252734375
0;331;0.533844649791718;3.98246166992188;85.91275
0;344;1.43164670467377;6.37887158203125;76.4139375
0;319;1.05617499351501;1.83847766113281;66.506015625
0;436;5.24557113647461;1.8;55.02326953125
0;416;4.11265850067139;5.5226806640625;1.72626770019531
0;352;1.04892241954803;6.13921826171875;27.87274609375
0;382;1.6422678232193;3.32866333007812;77.4584375
0;390;8.02026653289795;5.06063232421875;26.758923828125
0;344;8.03241348266602;3.289376953125;65.147984375
0;378;1.797687292099;4.118251953125;51.929953125
0;344;4.14454507827759;4.4654228515625;56.54423046875
1;309;0.689496278762817;3.96232250976562;0.141421356201172
1;438;0.925562918186188;5.32353271484375;15.4557431640625
0;302;1.055992603302;0.5;96.1251796875
0;473;3.04462885856628;4.17731982421875;47.34258203125
0;334;2.26086020469666;2.72946875;52.69126953125
0;474;1.01545214653015;0.5;25.00080078125
0;374;2.17268466949463;3.3600595703125;24.443609375
0;427;6.74217367172241;12.23192578125;16.0181142578125
0;337;2.07313466072083;8.8413798828125;89.19921875
0;347;1.34426665306091;0.806225769042969;57.46659765625
0;310;1.05356574058533;1.20830456542969;70.316
0;287;3.99233651161194;2.46981787109375;0.1
0;295;0.405640870332718;5.5317265625;81.6221171875
0;325;2.20092964172363;12.5399365234375;121.2742734375
1;405;2.36249995231628;3.99624829101562;19.795201171875
0;345;1.2465991973877;7.28628857421875;90.8894921875
0;280;0.723494291305542;0.223606796264648;4.604345703125
1;421;7.02146005630493;0.761577331542969;6.8066142578125
0;379;1.85260128974915;1.70880078125;20.3
0;350;0.831596851348877;12.257650390625;47.78964453125
1;262;1.29674434661865;0.806225769042969;7.43034326171875
0;339;4.11210870742798;10.068763671875;120.1011640625
1;376;6.56747770309448;4.78016748046875;1.11803393554688
0;306;1.36216938495636;3.25576416015625;40.9565625
0;440;5.41199111938477;2.69258251953125;33.901328125
0;460;3.1896755695343;4.2011904296875;17.626400390625
0;384;3.23802161216736;7.5802373046875;38.99358984375
1;304;7.21174097061157;0.9;10.6103720703125
1;349;4.21838474273682;1.36014709472656;15.8647412109375
0;323;2.20545864105225;14.28040625;111.6044765625
0;303;0.258928865194321;0.5;64.70123828125
0;385;2.85047960281372;5.62227734375;16.565326171875
0;488;2.11911654472351;3.1304951171875;46.8728046875
0;294;1.81219625473022;6.57419189453125;2.8
0;401;7.74864339828491;8.3240615234375;18.847015625
0;309;1.33355867862701;0.894427185058594;82.60853125
0;530;3.5901780128479;11.2614384765625;4.904080078125
0;473;3.18889164924622;1.1045361328125;59.8
0;413;2.34521055221558;6.70074609375;32.229955078125
0;313;1.27045404911041;1.17046997070312;59.89490625
0;355;1.13332211971283;0.984885803222656;98.73059375
0;395;1.85196709632874;4.29534619140625;34.64390234375
0;429;7.16265392303467;2.061552734375;19.1
0;368;1.17850089073181;9.8858486328125;13.418271484375
0;334;5.82993221282959;2.02237487792969;29
0;355;1.58752810955048;4.3081318359375;16.09005859375
0;475;1.9244225025177;0;11.7106787109375
0;459;5.73171472549438;7.07248193359375;43.11890625
0;318;1.93555927276611;3.40147021484375;106.0871796875
0;408;9.52983283996582;2.8301943359375;52.55787109375
0;315;1.54877090454102;3.57770874023438;9.8290390625
0;326;1.73549044132233;5.903388671875;54.3124296875
0;345;1.59317564964294;13.315404296875;3.3
0;402;2.13893842697144;3.6;45.21869140625
1;341;1.86150538921356;7.2006943359375;23.34309375
0;306;1.01241230964661;5.86685595703125;101.4071015625
0;421;3.30526757240295;4.8;13.509255859375
0;341;3.47046399116516;3.22024853515625;45.004
0;457;3.74421501159668;4.53982373046875;10.35760546875
0;348;1.5273654460907;5.115662109375;11.88780859375
0;485;1.90652084350586;2.061552734375;5.02891650390625
0;403;2.00026082992554;6.32455517578125;15.585890625
0;480;9.35900020599365;2.7;22.756318359375
0;349;1.40630722045898;8.732125;71.94025
0;354;3.98526573181152;8.5023525390625;5.18844873046875
0;354;3.12079501152039;8.3294658203125;117.1804140625
0;410;2.54017448425293;4.76759912109375;54.218078125
1;301;0.257067978382111;2.64764038085938;4.8373544921875
0;283;2.31537246704102;3.4;15.427572265625
0;327;1.46074819564819;7.00927978515625;83.517484375
0;357;6.21481895446777;0.943398132324219;32.209935546875
0;319;0.52126008272171;3.89486840820312;101.9589140625
0;420;3.23831820487976;7.0256669921875;59.9160234375
0;364;2.39594960212708;8.09197119140625;13.0291982421875
0;327;1.8299515247345;10.55509375;8.3240615234375
0;350;6.31924819946289;9.0609052734375;67.603625
0;340;1.69241321086884;6;24.800806640625
0;367;1.57738101482391;7.4330341796875;23.1572890625
0;418;2.23968100547791;5.96154345703125;22.532865234375
0;356;3.83014106750488;11.8308916015625;60.27420703125
0;337;0.899133205413818;9.8;84.908953125
1;333;0.66748458147049;5.546169921875;78.3316015625
0;372;0.431487828493118;3.51140991210938;31.11301953125
0;304;0.619637727737427;2.37697290039062;92.9449296875
0;364;1.09448790550232;6.80147021484375;21.733154296875
0;324;1.4010454416275;2.02237487792969;78.4594765625
1;325;2.37750244140625;4.27551171875;4.5617978515625
0;368;0.464587301015854;6.1;34.307578125
0;369;8.72611713409424;0.948683288574219;62.60071875
0;532;1.11222004890442;2.28035083007812;23.2206796875
1;346;0.53632515668869;4.2059482421875;43.0204609375
0;356;1.13512825965881;0;41
0;410;8.25732040405273;10.4;13.4836943359375
0;366;1.94450151920319;6.31981005859375;98.8213046875
0;312;2.10971260070801;1.30384045410156;91.1250234375
0;342;1.87328910827637;3.81837670898438;26.487732421875
0;338;1.60800433158875;6.1741396484375;69.5437265625
0;312;1.23515713214874;2.9120439453125;59.8962421875
0;441;4.43837261199951;0.58309521484375;9.4244365234375
0;394;0.960693180561066;4.9929951171875;40.64443359375
0;412;5.60886859893799;2.74590600585938;22.671568359375
0;308;0.753143489360809;2.66833276367188;76.034796875
0;301;1.74807178974152;0.5;110.1581171875
0;373;0.735704183578491;10.182337890625;14.115240234375
1;379;3.27020716667175;6.6241982421875;20.940390625
0;423;1.41951966285706;5.52177490234375;12.96341015625
0;398;2.29856443405151;8.2565126953125;1.3
0;328;1.55665612220764;5.2354560546875;83.037640625
0;371;3.21023154258728;3.88329760742188;36.68528125
0;334;1.54182994365692;11.8680244140625;31.34405859375
0;328;2.11256718635559;4.62385107421875;67.7262890625
0;364;0.939835965633392;1.56204992675781;30.585126953125
0;351;2.03928709030151;9.9322705078125;121.8001640625
0;353;1.13116455078125;12.4458828125;0.509901947021484
0;379;1.06897246837616;4.38292138671875;107.492328125
0;365;6.28018522262573;10.9567333984375;19.88617578125
0;365;2.42606139183044;3.2;70.725453125
0;326;1.89616298675537;11.783462890625;34.66554296875
0;275;2.56229853630066;0.632455505371094;14.286357421875
0;347;1.55588710308075;11.7720009765625;113.614828125
0;328;0.954813182353973;0.984885803222656;41.64540625
1;356;8.80947971343994;1.11803393554688;8.64927734375
0;314;0.329522728919983;0;54.7220234375
0;458;4.06830739974976;3.45253540039062;27.421341796875
0;344;3.61593747138977;4.42831787109375;15.0216513671875
0;311;2.33049702644348;0.509901947021484;57.148578125
0;334;2.3560004234314;3.55105615234375;79.8476640625
0;532;3.23942255973816;6.706712890625;38.37512109375
0;365;10.4165897369385;0.223606796264648;52.1
0;405;1.51318490505219;0.905538513183594;20.324615234375
0;319;1.28708696365356;4.68401513671875;4.8662099609375
0;322;1.74544298648834;2.69258251953125;94.3649296875
0;278;2.11455869674683;0.761577331542969;6.2936474609375
0;253;0.68064284324646;0.5;10.14001953125
0;320;1.3020031452179;0.640312438964844;73.1585234375
0;327;1.21308588981628;3.70135107421875;92.558359375
0;337;2.05422496795654;4.318564453125;60.29037890625
1;270;2.7659432888031;0.806225769042969;0.1
0;476;1.84667861461639;5.7489130859375;21.574521484375
1;285;1.29743528366089;2.6;9.7097890625
0;333;3.03653049468994;3.66742407226562;24.707287109375
0;414;4.6155481338501;3.61247827148438;15.3834326171875
1;319;0.799882233142853;8.3522451171875;3.9
0;354;1.03079342842102;9.9005048828125;120.6709609375
0;484;1.79732894897461;4.604345703125;2.65706616210938
0;344;7.9323582649231;0.8;80.455515625
0;360;1.86837816238403;3.53553393554688;76.5190859375
0;344;2.71445941925049;7.51664794921875;73.2319609375
0;329;1.3165283203125;5.00899169921875;12.7003935546875
0;312;4.23157835006714;2;25.156310546875
1;276;2.62834143638611;5.40092578125;12.2776220703125
0;385;2.11217451095581;1.61245153808594;39.9
0;410;8.50206756591797;2.08806127929688;20.460693359375
1;341;2.79202723503113;5.590169921875;55.02044921875
0;382;3.10108399391174;1.4;35.5168984375
0;511;4.64720726013184;5.1;7.2917763671875
0;437;8.37351322174072;5.85235009765625;24.61625390625
0;404;2.19183230400085;9.7046376953125;32.400154296875
0;284;0.9335116147995;8.8459033203125;5.67978857421875
0;316;2.15027356147766;2.05182836914062;21.458099609375
0;340;1.82773494720459;4.42718896484375;40.3
0;332;2.51137685775757;0.223606796264648;40.53060546875
0;383;5.94144916534424;7.7524189453125;75.5026484375
1;359;1.77989649772644;0.921954467773438;35.3413359375
0;332;8.9260139465332;5.06063232421875;11.311056640625
0;541;0.540632545948029;4.0607880859375;29.834376953125
0;408;1.07852280139923;0.223606796264648;2.26274169921875
1;282;2.53380846977234;6.720119140625;7.88733154296875
0;318;2.44144797325134;7.2422373046875;22.16235546875
0;446;1.69865250587463;7.94040283203125;10.2
1;324;3.61771059036255;6.32455517578125;9.9
0;257;1.24815142154694;0.640312438964844;7.1512236328125
0;393;5.23729848861694;8.500587890625;15.0615400390625
0;358;1.14905893802643;5.8;41.19902734375
0;397;2.34131717681885;5.300943359375;42.75628515625
0;333;0.4111088514328;2.2;30.800162109375
0;335;0.904891014099121;7.87146728515625;55.4373515625
0;366;1.62371671199799;8.729833984375;21.43944921875
0;347;2.82173871994019;2.5;101.9412578125
0;361;1.35407745838165;3.84187451171875;23.691560546875
0;383;6.99294281005859;5.16236376953125;67.9742578125
0;377;2.77902007102966;2.60768090820312;31.797169921875
0;481;9.25308418273926;2.23606787109375;49
0;340;1.83373939990997;4.6529560546875;46.81591796875
0;376;1.55447483062744;5.94810888671875;24.21673046875
0;479;3.62224388122559;3.13847094726562;36.91097265625
1;301;2.30090236663818;0.6;18.8403828125
1;376;0.877031624317169;2.69258251953125;31.303673828125
0;375;1.54973959922791;5.7688818359375;28.002857421875
1;298;2.03482699394226;7.0661162109375;8.402380859375
0;313;3.78433895111084;1.91049731445312;13.9488349609375
0;286;0.984050095081329;6.74166162109375;2.6
0;449;7.28544616699219;0.282842712402344;32.247169921875
0;432;4.72123432159424;7.87146728515625;3.82753173828125
1;275;0.571892261505127;1.83847766113281;6.2936474609375
0;407;7.7980580329895;13.6400146484375;21.125576171875
0;458;4.779221534729;5.25547314453125;56.9
0;389;0.671193361282349;2.26715673828125;21.457400390625
0;291;0.642841935157776;1.20830456542969;25.50313671875
0;369;0.785874426364899;10.80462890625;78.5825078125
1;330;0.406952500343323;0.1;0.806225769042969
0;314;0.892300426959991;3.62215405273438;113.3588984375
0;322;1.78163015842438;3.29848461914062;89.732546875
1;376;1.15348756313324;6.92603759765625;36.158125
0;439;7.30266857147217;6.0827626953125;8.005623046875
0;292;2.1509325504303;1.1045361328125;14.7091806640625
0;289;1.08662271499634;0;90.85290625
0;373;2.39901685714722;5.903388671875;2.25610278320312
0;326;0.635898590087891;10.7447666015625;47.13321484375
0;307;0.796635806560516;2.98328686523438;94.1650703125
0;381;3.40690565109253;11.7711513671875;32.6119609375
0;317;0.944176971912384;13.0816669921875;34.36815234375
1;349;1.09114670753479;8.621484375;38.1875625
0;486;1.19903314113617;5.16236376953125;16.0561513671875
0;338;1.92878401279449;6.90507080078125;103.50584375
0;344;1.47016561031342;13.5181357421875;30.577279296875
0;324;1.86639165878296;7.30821435546875;94.087296875
0;352;1.81230890750885;4.1;10.4938076171875
1;284;8.53773403167725;0.989949523925781;20.042205078125
0;330;2.7275550365448;4.6;44.9244921875
0;337;6.67806482315063;7.8854296875;15.5
0;320;0.505864679813385;1.5;69.2116328125
0;371;1.3092497587204;3.82753173828125;36.6721953125
0;429;6.47367095947266;3.22800244140625;16.1276162109375
0;392;5.011399269104;2.40208251953125;20.564533203125
1;344;1.766392827034;7.1119619140625;3.51140991210938
0;535;3.13517427444458;0.761577331542969;27.115494140625
1;273;2.50386095046997;1.1045361328125;3.04138134765625
1;286;1.75192904472351;3.114482421875;7.84091845703125
0;420;0.414515525102615;12.9973076171875;34.75413671875
0;429;4.8139705657959;4.661544921875;0.141421356201172
0;295;3.66217160224915;3.679673828125;1.5
0;310;1.6581883430481;6.38122265625;2.64196899414062
0;353;1.23384666442871;7.66550732421875;87.0843828125
0;370;6.18316268920898;2.14709106445312;55.103265625
0;306;0.490701407194138;0.360555114746094;68.88628125
0;266;2.76829099655151;0.7;1.41421362304688
0;395;3.92117428779602;13.1103017578125;34.85799609375
0;318;2.9150767326355;6.185466796875;13.3794619140625
1;346;0.541379332542419;11.0136279296875;42.1203046875
0;328;1.13049972057343;2.624880859375;25.938388671875
0;345;0.619230926036835;10.6962607421875;11.80677734375
1;328;1.10621666908264;10.040916015625;48.77786328125
1;420;2.51536846160889;3.93954321289062;41.434890625
0;450;1.72441053390503;8.13941015625;19.160375
0;397;1.00205504894257;4.49444091796875;27.72814453125
0;426;2.1493284702301;1.42126708984375;15.9176005859375
0;282;1.83696258068085;0.282842712402344;11.22942578125
0;355;2.33882594108582;7.22495654296875;66.9060546875
1;309;1.52541792392731;5.3851650390625;3.40147021484375
0;353;1.54002904891968;7.47261669921875;2.68328149414062
0;310;1.09204971790314;5.32353271484375;31.141611328125
0;345;2.80495929718018;2.01246118164062;36.12326171875
0;310;4.08722066879272;9.5482978515625;22.65259375
0;401;2.60786056518555;5.60802978515625;39.4930390625
0;418;2.07745313644409;6.40078125;23.201939453125
1;307;1.16344487667084;8.8588935546875;18.2332109375
0;352;1.38720536231995;3.679673828125;38.34709765625
0;395;1.50957846641541;4.455333984375;25.854400390625
0;366;1.90798556804657;9.5;73.7358828125
0;402;1.68246257305145;3.00166625976562;22.405580078125
0;334;7.23841524124146;4.25793359375;68.0360234375
0;362;1.1552540063858;3.52278295898438;31.12635546875
0;376;3.25759124755859;7.5802373046875;9.64261328125
1;292;2.70097923278809;4.68401513671875;21.780724609375
0;308;1.13887238502502;2.7;95.0681875
0;439;1.51462984085083;1.99248583984375;7.2
0;290;2.36407566070557;4.58802783203125;7.76208740234375
0;318;1.10732889175415;2.60768090820312;94.9152265625
0;419;3.18217420578003;6.00832763671875;6.8359345703125
0;329;0.955641746520996;11.9970830078125;77.788046875
0;284;2.0384304523468;3.02324340820312;9.47048046875
0;526;1.13395571708679;9.3471923828125;35.94008984375
0;313;3.33347868919373;1.78044934082031;71.723078125
0;310;0.959591567516327;4.632494140625;116.4010703125
1;326;1.15989780426025;10.42353125;28.595455078125
1;375;2.18443512916565;5.331041015625;10.374005859375
1;401;5.92113971710205;5.18652099609375;36.44969140625
0;354;0.848327696323395;7.50599755859375;84.6229296875
0;498;8.02417373657227;3.35410205078125;40.33423046875
0;341;0.616259396076202;1.36014709472656;14.778701171875
0;299;1.39713096618652;0.670820373535156;79.0398671875
0;364;1.42805409431458;5.4083271484375;27.1648671875
1;369;0.963990330696106;2.78926513671875;31.163599609375
0;407;0.598613440990448;1.06301452636719;18.25075390625
0;368;1.76705765724182;8.6683330078125;87.7880390625
0;340;0.610097765922546;0.670820373535156;18.24335546875
0;460;5.45773315429688;2.332380859375;30.3710390625
0;403;2.09692788124084;4.1;25.424791015625
0;350;1.3324419260025;6.7357255859375;91.488140625
0;382;3.41048860549927;4.02492236328125;48.657578125
1;284;6.5986156463623;0.538516479492188;7.91580712890625
1;272;2.40488815307617;0.424264068603516;20.4882890625
1;272;2.63473892211914;0.781024963378906;7.134423828125
0;409;0.739622592926025;0.3;49.00653125
0;358;1.80701231956482;12.955693359375;83.6432890625
0;488;2.10683083534241;2.92745629882812;7.33757470703125
0;353;2.01207637786865;10.2215458984375;75.3515078125
0;317;0.382689714431763;3.24499609375;52.4294765625
0;415;2.32892727851868;1.34164074707031;49.80291015625
0;342;1.98306834697723;11.4280361328125;81.7264921875
1;362;6.48591709136963;1.06301452636719;62.28748046875
0;289;0.568423986434937;11.6726171875;102.092359375
0;386;8.83214092254639;8.4717177734375;22.441478515625
0;305;1.39118409156799;3.573513671875;115.146953125
0;263;1.54490768909454;0.3;9.2
0;337;1.07631015777588;3.57770874023438;23.104111328125
0;343;0.315572947263718;2.28473193359375;90.2220078125
0;430;4.79393339157104;5.3037724609375;4.34165869140625
0;318;0.81838583946228;9.5273291015625;103.654859375
1;359;1.0043351650238;0.223606796264648;38.31996875
0;320;0.737181305885315;7.72334130859375;90.259234375
0;447;9.31763172149658;8.516455078125;3.22490307617188
1;283;1.10139119625092;7.68439990234375;1.1045361328125
0;465;4.3540301322937;6.45368115234375;5.0960771484375
